method,query,product_id,score,rank,relevance_score
BM25,thing 1 kids shirt,B07CJGTFVG,12.191431,8,0
BM25,thing 1 kids shirt,B086WJ3GLN,11.720235,9,0
BM25,thing 1 kids shirt,B08145PRMJ,11.410123,10,0
BM25,thinktank shapeshifter,B00LQA5Y4K,0.0,1,0
BM25,thinktank shapeshifter,B07B41FL3L,0.0,2,0
BM25,thinktank shapeshifter,1771642483,0.0,3,0
BM25,thinktank shapeshifter,B00K6Q16GA,0.0,4,0
BM25,thinktank shapeshifter,B098DYQKZ7,0.0,5,0
BM25,thinktank shapeshifter,B07RW3WSVC,0.0,6,0
BM25,thinktank shapeshifter,B0823C5G5B,0.0,7,0
BM25,thinktank shapeshifter,B0797ZCKW3,0.0,8,0
BM25,thinktank shapeshifter,B07YLM1ZC9,0.0,9,0
BM25,thinktank shapeshifter,B000TZ5BZK,0.0,10,0
BM25,thinoptics frontpage,B00O1207EW,21.745178,1,2
BM25,thinoptics frontpage,B00LQA5Y4K,0.0,2,0
BM25,thinoptics frontpage,B07B41FL3L,0.0,3,0
BM25,thinoptics frontpage,1771642483,0.0,4,0
BM25,thinoptics frontpage,B00K6Q16GA,0.0,5,0
BM25,thinoptics frontpage,B098DYQKZ7,0.0,6,0
BM25,thinoptics frontpage,B07RW3WSVC,0.0,7,0
BM25,thinoptics frontpage,B0823C5G5B,0.0,8,0
BM25,thinoptics frontpage,B0797ZCKW3,0.0,9,0
BM25,thinoptics frontpage,B07YLM1ZC9,0.0,10,0
BM25,thomas the train,B07J51YSCS,28.909194,1,0
BM25,thomas the train,B07X3YF873,28.720382,2,3
BM25,thomas the train,B075DS6C6Y,21.608727,3,0
BM25,thomas the train,B07DF91SF1,19.767348,4,0
BM25,thomas the train,B074T4V62K,19.05855,5,1
BM25,thomas the train,0849948215,18.484881,6,0
BM25,thomas the train,1250758750,17.250637,7,0
BM25,thomas the train,0785216367,17.190324,8,0
BM25,thomas the train,B07D493RWR,16.848425,9,0
BM25,thomas the train,1400203597,16.727143,10,0
BM25,thor costume adult men,B00IPDWIDG,29.867037,1,1
BM25,thor costume adult men,B07BRQVZVX,24.537586,2,1
BM25,thor costume adult men,B00HA4X21I,21.510053,3,0
BM25,thor costume adult men,B01KPMM4AG,18.543726,4,0
BM25,thor costume adult men,B07BLYX32Q,16.931777,5,0
BM25,thor costume adult men,B07G3D7L76,16.908753,6,0
BM25,thor costume adult men,B077XLX2KR,16.852072,7,0
BM25,thor costume adult men,B074RL3GC5,16.815784,8,0
BM25,thor costume adult men,B06WP5KPQF,16.596338,9,0
BM25,thor costume adult men,B07DK8CRKC,15.964424,10,0
BM25,thor the god butcher,B0051HE8BE,21.131998,1,0
BM25,thor the god butcher,B07BRQVZVX,19.083407,2,0
BM25,thor the god butcher,B01B5ECU3O,18.918468,3,0
BM25,thor the god butcher,B00PUM5N82,17.588215,4,0
BM25,thor the god butcher,B00HA4X21I,17.282499,5,0
BM25,thor the god butcher,B00VNI1JI0,17.02511,6,0
BM25,thor the god butcher,B079L4TJ19,16.652978,7,0
BM25,thor the god butcher,0557036488,16.482625,8,0
BM25,thor the god butcher,B006P83T5Y,16.477825,9,0
BM25,thor the god butcher,B07PJWTBSY,16.401225,10,0
BM25,throw pillow,B07WS95ZCZ,20.107362,1,0
BM25,throw pillow,B07WRC8X3Z,19.988876,2,0
BM25,throw pillow,B08KHLZS6J,18.920558,3,0
BM25,throw pillow,B083SDZLLR,18.815259,4,0
BM25,throw pillow,B09BNK6XDK,18.105701,5,0
BM25,throw pillow,B07SGX16X1,17.774181,6,0
BM25,throw pillow,B08187444K,17.727389,7,0
BM25,throw pillow,B0855YPJRN,17.69316,8,0
BM25,throw pillow,B07TYMJT55,17.497179,9,0
BM25,throw pillow,B0832R2771,17.449328,10,0
BM25,thule backpack,B07H5QPDH2,22.059379,1,1
BM25,thule backpack,B0828GMZ22,21.134349,2,0
BM25,thule backpack,B004XANKVO,20.191554,3,0
BM25,thule backpack,B005AS3PXG,17.681687,4,0
BM25,thule backpack,B006LA81T0,16.503149,5,0
BM25,thule backpack,B004KZS5GW,15.833217,6,0
BM25,thule backpack,B00R8K9TUC,15.182648,7,0
BM25,thule backpack,B0777M9B8M,10.602352,8,0
BM25,thule backpack,B0776QKHH6,10.343462,9,0
BM25,thule backpack,B07HGP2W5J,10.288076,10,0
BM25,thursday boot company,B07NVT4XCX,25.52536,1,3
BM25,thursday boot company,0671734482,16.280932,2,0
BM25,thursday boot company,B07DHWWX9C,11.298538,3,0
BM25,thursday boot company,B07MQMTXM6,11.243523,4,0
BM25,thursday boot company,B002H0F330,11.149271,5,0
BM25,thursday boot company,B003POFS82,10.956573,6,0
BM25,thursday boot company,B005AFCXDC,10.844118,7,0
BM25,thursday boot company,B07PMTBLWY,10.754811,8,0
BM25,thursday boot company,B00GW97WE0,10.52414,9,0
BM25,thursday boot company,B06XRQ7RH1,10.520761,10,0
BM25,tide pods laundry detergent,B07JMK7STT,41.068736,1,0
BM25,tide pods laundry detergent,B00VRAFLII,40.482065,2,0
BM25,tide pods laundry detergent,B07NW8CBH8,39.965082,3,0
BM25,tide pods laundry detergent,B07B6B1KQ5,33.232905,4,0
BM25,tide pods laundry detergent,B071HQQX9P,28.903291,5,0
BM25,tide pods laundry detergent,B08QBV9DJ5,28.294432,6,0
BM25,tide pods laundry detergent,B077Q5XN3W,23.612471,7,0
BM25,tide pods laundry detergent,B0187S2XHO,21.648554,8,0
BM25,tide pods laundry detergent,B07Y7MLV9G,21.142399,9,0
BM25,tide pods laundry detergent,B07QMTL9VY,20.653196,10,0
BM25,tiesta tea black thai tropical,B01AJBV3GE,27.727844,1,2
BM25,tiesta tea black thai tropical,B00ECOSY08,27.006015,2,0
BM25,tiesta tea black thai tropical,B000EEG952,23.970915,3,0
BM25,tiesta tea black thai tropical,B07XNT7TF8,18.831646,4,0
BM25,tiesta tea black thai tropical,B08XP8M3VM,16.839538,5,0
BM25,tiesta tea black thai tropical,B000QSTJYO,16.550595,6,0
BM25,tiesta tea black thai tropical,B074ZRLVP2,13.686373,7,0
BM25,tiesta tea black thai tropical,B07QVXS1M4,13.153903,8,0
BM25,tiesta tea black thai tropical,B00MW9MDSY,13.079294,9,0
BM25,tiesta tea black thai tropical,B08BY2YPF5,12.857843,10,0
BM25,tiger shark jet ski parts,B07PLSG46Z,55.529385,1,3
BM25,tiger shark jet ski parts,B01B152IO8,27.150926,2,0
BM25,tiger shark jet ski parts,B001TPXFOS,24.431071,3,0
BM25,tiger shark jet ski parts,B07P8CT6G5,23.35991,4,0
BM25,tiger shark jet ski parts,B01FR8TDJ8,22.784294,5,0
BM25,tiger shark jet ski parts,B008DJ7S2I,22.363238,6,0
BM25,tiger shark jet ski parts,B07H6RH6VP,19.485316,7,1
BM25,tiger shark jet ski parts,B01B158HES,18.956801,8,0
BM25,tiger shark jet ski parts,B07CNTH4VY,18.301021,9,0
BM25,tiger shark jet ski parts,B07RVNJ4WS,17.062944,10,0
BM25,tight black mini skirt slit,B087Z9DV5R,19.517226,1,0
BM25,tight black mini skirt slit,B07RCDC952,17.813235,2,0
BM25,tight black mini skirt slit,B01M1DRITY,17.735274,3,2
BM25,tight black mini skirt slit,B01M03G8AV,17.722332,4,0
BM25,tight black mini skirt slit,B01B418LDG,17.689742,5,0
BM25,tight black mini skirt slit,B078J5YNKG,17.362203,6,0
BM25,tight black mini skirt slit,B07TY4F5H3,17.32455,7,0
BM25,tight black mini skirt slit,B07QCV6MQM,17.194971,8,0
BM25,tight black mini skirt slit,B07LCL2HV1,16.861894,9,0
BM25,tight black mini skirt slit,B07JBXCHHC,16.644255,10,0
BM25,tiki torches,B00CAG45MQ,31.102434,1,0
BM25,tiki torches,B01EYG404M,30.049739,2,0
BM25,tiki torches,B078WWCGSK,29.589718,3,1
BM25,tiki torches,B07FM87CC6,15.998246,4,0
BM25,tiki torches,B07ZWXC292,15.529673,5,0
BM25,tiki torches,B07S41B2P9,14.080896,6,0
BM25,tiki torches,B07ND13KTD,14.049025,7,0
BM25,tiki torches,B0743L559Z,13.704319,8,0
BM25,tiki torches,B081RZZ3YL,13.303701,9,0
BM25,tiki torches,B0785M68JR,10.741485,10,0
BM25,timberland boots for women,B00HRIQU4S,30.136116,1,0
BM25,timberland boots for women,B0032JKHAE,28.431428,2,0
BM25,timberland boots for women,B002YOVL9O,27.972955,3,0
BM25,timberland boots for women,B000VX37RY,27.934978,4,0
BM25,timberland boots for women,B000VX37R4,27.934978,5,0
BM25,timberland boots for women,B000XELG5G,25.807196,6,0
BM25,timberland boots for women,B000XF0RL4,25.807196,7,0
BM25,timberland boots for women,B000XEYRZ2,25.540363,8,0
BM25,timberland boots for women,B079G616GM,24.485695,9,0
BM25,timberland boots for women,B07G92VRJ9,24.485407,10,0
BM25,timberland londyn chelsea,B07HDD71VX,24.224513,1,2
BM25,timberland londyn chelsea,B07BDHC7RQ,15.65584,2,0
BM25,timberland londyn chelsea,B01IB8N7F2,15.632962,3,0
BM25,timberland londyn chelsea,B07G92VRJ9,15.353509,4,0
BM25,timberland londyn chelsea,B0032JKHAE,15.342205,5,0
BM25,timberland londyn chelsea,B07RSYVNLL,15.269638,6,0
BM25,timberland londyn chelsea,B071D5KNJL,15.250099,7,0
BM25,timberland londyn chelsea,B01K5IAAHO,15.182952,8,0
BM25,timberland londyn chelsea,B001KRM7ZI,15.155524,9,0
BM25,timberland londyn chelsea,B004BJ0SYE,15.155524,10,0
BM25,timberland pro,B07RSYVNLL,21.462211,1,0
BM25,timberland pro,B01N4IVCXV,20.305003,2,0
BM25,timberland pro,B00BCJWIJY,20.165422,3,0
BM25,timberland pro,B07HDD71VX,20.11932,4,0
BM25,timberland pro,B00M2OQ98Y,19.821507,5,3
BM25,timberland pro,B07HDC5XV4,19.669639,6,0
BM25,timberland pro,B07HDCVGTS,19.625774,7,0
BM25,timberland pro,B000XEYRZ2,18.223772,8,0
BM25,timberland pro,B000XF0RL4,18.13236,9,0
BM25,timberland pro,B000XELG5G,18.13236,10,0
BM25,tinkle razor,B001RMNMGE,13.022318,1,0
BM25,tinkle razor,B00DWGEY1K,12.900173,2,0
BM25,tinkle razor,B07M6WMZKQ,12.705332,3,0
BM25,tinkle razor,B087VB3QQP,12.529359,4,0
BM25,tinkle razor,B004B8F8MM,12.080834,5,0
BM25,tinkle razor,B07DHZ4YGX,11.625953,6,0
BM25,tinkle razor,B003FVWRCK,11.61689,7,0
BM25,tinkle razor,B07SG79M6K,11.540684,8,0
BM25,tinkle razor,B075FXTMHY,11.384479,9,0
BM25,tinkle razor,B07JR7XQYD,11.379016,10,0
BM25,tinted dry shampoo travel size,B000BL0AA8,20.445535,1,0
BM25,tinted dry shampoo travel size,B07H38QBV6,20.29385,2,0
BM25,tinted dry shampoo travel size,B00O971N2Y,20.072271,3,0
BM25,tinted dry shampoo travel size,B081TH5HJJ,19.03547,4,0
BM25,tinted dry shampoo travel size,B07JQHGJXP,18.93191,5,0
BM25,tinted dry shampoo travel size,B081TJ32RK,17.900088,6,0
BM25,tinted dry shampoo travel size,B00U6Q1DJA,15.880043,7,0
BM25,tinted dry shampoo travel size,B019FGCTVM,15.807397,8,0
BM25,tinted dry shampoo travel size,B002PLLYZ2,15.801457,9,0
BM25,tinted dry shampoo travel size,B06XQ9NQPQ,15.151799,10,0
BM25,tiny cute t rex necklace,B07MD2KRLL,20.026493,1,0
BM25,tiny cute t rex necklace,B07N1RCJH4,16.440723,2,0
BM25,tiny cute t rex necklace,B017871YCA,16.245301,3,0
BM25,tiny cute t rex necklace,B07LFJ57KN,16.203171,4,0
BM25,tiny cute t rex necklace,B07ZRHR3Q4,16.016422,5,0
BM25,tiny cute t rex necklace,B07D6FRQ26,15.587441,6,0
BM25,tiny cute t rex necklace,B07R9FXKBN,15.232689,7,0
BM25,tiny cute t rex necklace,B07L317YQH,14.984713,8,0
BM25,tiny cute t rex necklace,B015JN02UU,14.718821,9,0
BM25,tiny cute t rex necklace,B07DPX5G49,14.531253,10,0
BM25,tire claw,B071WHZZHD,13.268901,1,0
BM25,tire claw,B08QVKLYPN,13.198036,2,0
BM25,tire claw,B004TBN4AE,12.805554,3,0
BM25,tire claw,B078MXTNN4,12.755632,4,0
BM25,tire claw,B086QTG8D1,12.632924,5,0
BM25,tire claw,B09497LWS2,12.601344,6,0
BM25,tire claw,B000KS52D2,12.596488,7,0
BM25,tire claw,B06XGWFW95,12.584912,8,0
BM25,tire claw,B07LBMZ41V,12.207451,9,0
BM25,tire claw,B00P9QYK7O,12.196329,10,0
BM25,titanium earrings screw,B07K1VDWVB,18.244927,1,0
BM25,titanium earrings screw,B07NWCZWRV,16.360694,2,0
BM25,titanium earrings screw,B07N5B4WYT,15.010446,3,0
BM25,titanium earrings screw,B08CY4BBBS,14.544124,4,0
BM25,titanium earrings screw,B095XSSL1M,13.898145,5,0
BM25,titanium earrings screw,B07X8FXFCV,13.80853,6,0
BM25,titanium earrings screw,B0177C0M2O,13.619362,7,2
BM25,titanium earrings screw,B01M18XCNE,12.941194,8,0
BM25,titanium earrings screw,B00KKI3SI8,12.926781,9,0
BM25,titanium earrings screw,B00TQ0A316,12.760778,10,0
BM25,tkl mechanical keyboard,B019O9BLVY,29.229594,1,0
BM25,tkl mechanical keyboard,B071KGHZY4,26.631321,2,2
BM25,tkl mechanical keyboard,B07W4SNVXD,23.436182,3,0
BM25,tkl mechanical keyboard,B085RLZ1C4,22.943863,4,0
BM25,tkl mechanical keyboard,B08CMK8GTR,22.430621,5,0
BM25,tkl mechanical keyboard,B01N7LEO6X,20.298842,6,0
BM25,tkl mechanical keyboard,B00JG01QTY,20.02628,7,0
BM25,tkl mechanical keyboard,B07BKHP2NK,18.821269,8,0
BM25,tkl mechanical keyboard,B07NYB1CGY,18.762994,9,0
BM25,tkl mechanical keyboard,B07F3JM56L,18.581483,10,0
BM25,to boot new york mens shoes,B07T14RVNG,25.789543,1,0
BM25,to boot new york mens shoes,B07NVT4XCX,21.305727,2,0
BM25,to boot new york mens shoes,B07DHWWX9C,21.211034,3,0
BM25,to boot new york mens shoes,B07GWJFFTR,19.899605,4,0
BM25,to boot new york mens shoes,B002H0F330,19.611151,5,0
BM25,to boot new york mens shoes,B005TOHX0M,19.601992,6,0
BM25,to boot new york mens shoes,B077NRVKBL,19.278408,7,0
BM25,to boot new york mens shoes,B07FXP7W1T,19.119322,8,0
BM25,to boot new york mens shoes,B075PX9QNK,18.822895,9,0
BM25,to boot new york mens shoes,B085NZ5R5L,18.772391,10,0
BM25,to do list white board for wall,B092JL6JWG,34.755283,1,1
BM25,to do list white board for wall,B01LHNGMZ0,31.632449,2,0
BM25,to do list white board for wall,B082W4TXZV,27.384779,3,0
BM25,to do list white board for wall,B07TYV7GK5,25.338034,4,0
BM25,to do list white board for wall,B07Z8TCN9C,24.966511,5,0
BM25,to do list white board for wall,B07XCRZ56Z,24.609891,6,0
BM25,to do list white board for wall,B07NW711VB,24.440267,7,0
BM25,to do list white board for wall,B079QKZVKM,24.011594,8,0
BM25,to do list white board for wall,B07MRJG3HT,22.952575,9,0
BM25,to do list white board for wall,B07Y6GB9DZ,22.217481,10,0
BM25,to walk a pagan path,B00G3MU2FM,25.762018,1,0
BM25,to walk a pagan path,B01MU9VV36,22.856662,2,0
BM25,to walk a pagan path,B086BGN5LF,22.090725,3,0
BM25,to walk a pagan path,B074DFV6CH,20.297012,4,0
BM25,to walk a pagan path,B085C71CT8,20.192247,5,0
BM25,to walk a pagan path,B07D1D7JKL,19.964573,6,0
BM25,to walk a pagan path,B01G45LCKQ,19.734174,7,0
BM25,to walk a pagan path,B07TB4HNH5,18.931425,8,0
BM25,to walk a pagan path,B07K5T44XC,18.783888,9,0
BM25,to walk a pagan path,B01LWDYH5Q,18.578823,10,0
BM25,toddler no show socks,B07MLR9Y9Q,22.462308,1,0
BM25,toddler no show socks,B07WXNJ8RJ,20.821006,2,0
BM25,toddler no show socks,B01JJLW8WI,19.80279,3,0
BM25,toddler no show socks,B074CKS4NP,19.488829,4,3
BM25,toddler no show socks,B009K29PTG,18.964401,5,0
BM25,toddler no show socks,B07FNW6VTJ,18.901475,6,0
BM25,toddler no show socks,B01BJNSRCE,18.782427,7,0
BM25,toddler no show socks,B06XWNYFK2,18.385291,8,0
BM25,toddler no show socks,B072FPYKM7,18.199689,9,0
BM25,toddler no show socks,B06XPH4X7R,18.131796,10,0
BM25,toddler rain boots size 5,B00B4L5GOO,30.187302,1,0
BM25,toddler rain boots size 5,B01HUVK2LS,30.118224,2,0
BM25,toddler rain boots size 5,B01HUVK2F4,30.118224,3,0
BM25,toddler rain boots size 5,B07TS7PRQH,27.470646,4,0
BM25,toddler rain boots size 5,B01MT1E062,24.624605,5,0
BM25,toddler rain boots size 5,B002JCSRBQ,24.032486,6,0
BM25,toddler rain boots size 5,B0798CJ2VJ,23.95515,7,0
BM25,toddler rain boots size 5,B00B589ZHA,22.848688,8,3
BM25,toddler rain boots size 5,B07M65L5DR,22.327517,9,0
BM25,toddler rain boots size 5,B00HV3B90Y,21.678239,10,0
BM25,toddler size 11 shoes boys,B083HJYT1V,28.338864,1,0
BM25,toddler size 11 shoes boys,B07TS7PRQH,26.745974,2,0
BM25,toddler size 11 shoes boys,B08691HVBY,25.680097,3,0
BM25,toddler size 11 shoes boys,B07TYWNCRY,23.974145,4,0
BM25,toddler size 11 shoes boys,B07TFG9335,21.29483,5,0
BM25,toddler size 11 shoes boys,B07QN394DS,19.853514,6,0
BM25,toddler size 11 shoes boys,B08NC5D82W,19.784362,7,0
BM25,toddler size 11 shoes boys,B07TJXQFRJ,18.748196,8,0
BM25,toddler size 11 shoes boys,B07VJ2KJL5,18.608996,9,0
BM25,toddler size 11 shoes boys,B086VYL5RV,18.554261,10,0
BM25,toddler undershirts girls 3t,B07L3NMM7L,18.999551,1,0
BM25,toddler undershirts girls 3t,B07HYD6BHS,18.509316,2,0
BM25,toddler undershirts girls 3t,B071J3NZ35,18.234178,3,0
BM25,toddler undershirts girls 3t,B07MMSYL7C,17.803854,4,0
BM25,toddler undershirts girls 3t,B00YVM91R6,17.260721,5,0
BM25,toddler undershirts girls 3t,B097P323TJ,17.21736,6,0
BM25,toddler undershirts girls 3t,B079JYFNXC,17.19515,7,0
BM25,toddler undershirts girls 3t,B07XZDK4CY,17.187018,8,0
BM25,toddler undershirts girls 3t,B07211SVT6,17.065492,9,0
BM25,toddler undershirts girls 3t,B07CN5D6WD,16.992872,10,0
BM25,toeless compression socks women,B08XBLNRG2,26.511548,1,0
BM25,toeless compression socks women,B07BQPL2D6,24.571565,2,0
BM25,toeless compression socks women,B07GZDGYVX,24.20111,3,0
BM25,toeless compression socks women,B0895KW1YY,24.06485,4,0
BM25,toeless compression socks women,B07JPGHMDR,23.62659,5,0
BM25,toeless compression socks women,B09BFRMJBB,23.376432,6,0
BM25,toeless compression socks women,B07P5YLH9F,23.375554,7,0
BM25,toeless compression socks women,B00UM20UZQ,22.520892,8,0
BM25,toeless compression socks women,B07GWJFFTR,22.041111,9,0
BM25,toeless compression socks women,B07QZBPB8Z,21.507062,10,0
BM25,toenail clippers,B06X99FDT7,22.348839,1,3
BM25,toenail clippers,B07T1M6PR7,17.021534,2,0
BM25,toenail clippers,B07281P9B3,15.792785,3,0
BM25,toenail clippers,B01NAMVBFZ,15.439348,4,0
BM25,toenail clippers,B07G7R3K41,15.19414,5,0
BM25,toenail clippers,B07KYZ758D,14.647449,6,0
BM25,toenail clippers,B08BJX97S3,14.277025,7,0
BM25,toenail clippers,B0141GTX10,13.531313,8,0
BM25,toenail clippers,B07VRLJZRL,12.868608,9,0
BM25,toenail clippers,B07HJ2F66V,12.858529,10,0
BM25,toilet cake toppee,B082Z65HCF,22.595601,1,3
BM25,toilet cake toppee,B08SWJYB43,12.354325,2,0
BM25,toilet cake toppee,B08NWDJB8Z,12.105955,3,0
BM25,toilet cake toppee,B07ZGHZVRY,12.048942,4,0
BM25,toilet cake toppee,B07ZWCK46M,12.03319,5,0
BM25,toilet cake toppee,B0002YVK44,11.999091,6,0
BM25,toilet cake toppee,B07Z9WFCRW,11.902204,7,0
BM25,toilet cake toppee,B07QLJMD88,11.809959,8,0
BM25,toilet cake toppee,B074JBHJDY,11.635849,9,0
BM25,toilet cake toppee,B0014C440U,11.635832,10,0
BM25,tonneau cover cleaner and protector,B000A8JNF0,26.780062,1,0
BM25,tonneau cover cleaner and protector,B013USWWK4,18.449641,2,0
BM25,tonneau cover cleaner and protector,B088P7GXDB,18.171965,3,0
BM25,tonneau cover cleaner and protector,B07WW2ZDRN,18.155371,4,0
BM25,tonneau cover cleaner and protector,B01NBN2OL3,17.799259,5,0
BM25,tonneau cover cleaner and protector,B00MW50FKG,17.717474,6,0
BM25,tonneau cover cleaner and protector,B08L45DM3G,17.695964,7,0
BM25,tonneau cover cleaner and protector,B07GDSL6X1,17.408943,8,0
BM25,tonneau cover cleaner and protector,B00I11TNI0,17.237983,9,0
BM25,tonneau cover cleaner and protector,B0796KK7PT,16.828483,10,0
BM25,tool organizer,B00GK4TOWK,15.002757,1,3
BM25,tool organizer,B085C9X2KW,13.286414,2,0
BM25,tool organizer,B08BKNMPML,13.127243,3,0
BM25,tool organizer,B00ES8L3UG,12.740153,4,0
BM25,tool organizer,B01IO5E3P0,12.043516,5,0
BM25,tool organizer,B071R697R9,12.010492,6,0
BM25,tool organizer,B08882G67Y,11.294071,7,0
BM25,tool organizer,B077HWZYS6,11.264324,8,0
BM25,tool organizer,B07QVM39VN,10.751064,9,0
BM25,tool organizer,B01CFGPJ0W,10.737184,10,0
BM25,toothbrushes,B086278CJP,14.514264,1,0
BM25,toothbrushes,B08HRS341P,14.092833,2,0
BM25,toothbrushes,B07TCPQ7ZN,11.3282,3,0
BM25,toothbrushes,B07NYB6DND,10.408279,4,0
BM25,toothbrushes,B01C60HD9M,9.631301,5,1
BM25,toothbrushes,B07HFG93GK,9.571893,6,0
BM25,toothbrushes,B003U9V7PK,9.363962,7,0
BM25,toothbrushes,B07JJQ6R9P,9.358158,8,0
BM25,toothbrushes,B00196LI8C,9.111064,9,0
BM25,toothbrushes,B008I2IKMM,8.794376,10,0
BM25,top coat f11,B076R7FKYP,17.101389,1,3
BM25,top coat f11,B00178VX50,14.044433,2,0
BM25,top coat f11,B0781KLZ1T,13.694666,3,0
BM25,top coat f11,B07C7L8VY8,13.669306,4,0
BM25,top coat f11,B06XXFM8CX,13.089172,5,0
BM25,top coat f11,B0050BSREK,13.007486,6,0
BM25,top coat f11,B07BPY8J2T,12.569052,7,0
BM25,top coat f11,B08GPJRN76,12.39416,8,0
BM25,top coat f11,B0771L565H,12.371778,9,0
BM25,top coat f11,B07YQ2LRHX,12.118449,10,0
BM25,top grain leather recliner sofa set,B07YXTMPS4,28.84955,1,0
BM25,top grain leather recliner sofa set,B07HJ69VXW,26.073226,2,0
BM25,top grain leather recliner sofa set,B07Z8NCW47,24.240018,3,0
BM25,top grain leather recliner sofa set,B0865SPLFM,23.606926,4,0
BM25,top grain leather recliner sofa set,B07T5DLCLZ,23.36376,5,0
BM25,top grain leather recliner sofa set,B076RMB7ZK,23.112961,6,0
BM25,top grain leather recliner sofa set,B07Y2XWQLP,22.283143,7,0
BM25,top grain leather recliner sofa set,B07BKKLFDK,21.9013,8,0
BM25,top grain leather recliner sofa set,B07GRQCRJG,21.781388,9,0
BM25,top grain leather recliner sofa set,B018380HGM,21.444417,10,0
BM25,tops for women plus size,B097NKD3N3,32.028342,1,0
BM25,tops for women plus size,B0855L253R,30.820935,2,0
BM25,tops for women plus size,B0967R8JMV,30.777324,3,0
BM25,tops for women plus size,B08JM56HV9,30.51387,4,0
BM25,tops for women plus size,B09F9SDFX3,30.34998,5,0
BM25,tops for women plus size,B09DC31C1V,29.266897,6,0
BM25,tops for women plus size,B08ZDPJCG2,28.742976,7,0
BM25,tops for women plus size,B0853BH4QC,28.611379,8,0
BM25,tops for women plus size,B06Y5MVSX7,27.234121,9,0
BM25,tops for women plus size,B07SYLN4LJ,27.166656,10,0
BM25,torch tips,B07NJ7M7GK,21.953536,1,0
BM25,torch tips,B07KTS6CCM,21.173161,2,0
BM25,torch tips,B07NYGH3Q6,20.248324,3,0
BM25,torch tips,B07SSXMS5T,20.050407,4,0
BM25,torch tips,B07SCPHF8L,18.078652,5,0
BM25,torch tips,B07BTJLJJH,16.918524,6,0
BM25,torch tips,B00L2P0KNO,14.694738,7,0
BM25,torch tips,B00H8D1LAA,13.696426,8,0
BM25,torch tips,B008BJUMM8,13.503717,9,0
BM25,torch tips,B07T4P625D,13.072095,10,0
BM25,torque wrench,B082QW2ZF8,23.209429,1,2
BM25,torque wrench,B07H21V1F3,23.028931,2,0
BM25,torque wrench,B00WTQW7JA,22.147955,3,0
BM25,torque wrench,B00CW911XW,21.303158,4,0
BM25,torque wrench,B07MVS4T56,21.124025,5,0
BM25,torque wrench,B09B751M1K,20.535707,6,0
BM25,torque wrench,B07JKJTDWC,19.684687,7,0
BM25,torque wrench,B00ZZSR72G,19.487569,8,0
BM25,torque wrench,B00HDPJF38,19.032378,9,0
BM25,torque wrench,B0795FF4C9,18.942418,10,0
BM25,torque wrench wira,B082QW2ZF8,23.209429,1,0
BM25,torque wrench wira,B07H21V1F3,23.028931,2,0
BM25,torque wrench wira,B00WTQW7JA,22.147955,3,0
BM25,torque wrench wira,B00CW911XW,21.303158,4,0
BM25,torque wrench wira,B07MVS4T56,21.124025,5,0
BM25,torque wrench wira,B09B751M1K,20.535707,6,0
BM25,torque wrench wira,B07JKJTDWC,19.684687,7,0
BM25,torque wrench wira,B00ZZSR72G,19.487569,8,0
BM25,torque wrench wira,B00HDPJF38,19.032378,9,0
BM25,torque wrench wira,B0795FF4C9,18.942418,10,0
BM25,torras case,B01M7X3BEM,21.187811,1,0
BM25,torras case,B07VTM2MYQ,19.949028,2,0
BM25,torras case,B07XRXDKZJ,18.933094,3,0
